LocationID,SystemID,LocationName,BillingCode,ServiceDescription,RevenueCode,GrossCharge,DeidentifiedMinimumCharge,DeidentifiedMaximumCharge,DiscountedCashPrice,AETNA509,AETNAAPCNSP729,AETNABP760,AETNAILPREFERRED139,BCBSBLUECHOICEOPTIONS727,BCBSBLUECHOICEPREFERRED479,BCBSPARINDEMNITYADP505,BCBSPPO424,CIGNAALTERNATIVE668,CIGNABROAD667,CIGNAPLUSNM682,HUMANAHMO299,HUMANAPPO145,UHCCORE346,UHCHMOPPO535,ChargeCode
13,1,Advocate ILLINOIS MASONIC,J9280,MITOMYCIN 20 MG IV SOLR,250,593.73,,,,,,,,,,,,,,,,,,,10002800
8,1,Advocate LUTHERAN GENERAL,J9280,MITOMYCIN 20 MG IV SOLR,250,593.73,,,,,,,,,,,,,,,,,,,10002800
9,1,Advocate SHERMAN,J9280,MITOMYCIN 20 MG IV SOLR,250,593.73,,,,,,,,,,,,,,,,,,,10002800
10,1,Advocate SOUTH SUBURBAN,J9280,MITOMYCIN 20 MG IV SOLR,250,593.73,,,,,,,,,,,,,,,,,,,10002800
11,1,Advocate TRINITY,J9280,MITOMYCIN 20 MG IV SOLR,250,593.73,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,J9280,MITOMYCIN 40 MG IV SOLR,250,600.62,,,,,,,,,,,,,,,,,,,10002800
3,1,Advocate CONDELL,J9280,MITOMYCIN 40 MG IV SOLR,250,600.62,,,,,,,,,,,,,,,,,,,10002800
4,1,Advocate GOOD SAMARITAN,J9280,MITOMYCIN 40 MG IV SOLR,250,600.62,,,,,,,,,,,,,,,,,,,10002800
6,1,Advocate GOOD SHEPHERD,J9280,MITOMYCIN 40 MG IV SOLR,250,600.62,,,,,,,,,,,,,,,,,,,10002800
13,1,Advocate ILLINOIS MASONIC,J9280,MITOMYCIN 40 MG IV SOLR,250,600.62,,,,,,,,,,,,,,,,,,,10002800
8,1,Advocate LUTHERAN GENERAL,J9280,MITOMYCIN 40 MG IV SOLR,250,600.62,,,,,,,,,,,,,,,,,,,10002800
9,1,Advocate SHERMAN,J9280,MITOMYCIN 40 MG IV SOLR,250,600.62,,,,,,,,,,,,,,,,,,,10002800
10,1,Advocate SOUTH SUBURBAN,J9280,MITOMYCIN 40 MG IV SOLR,250,600.62,,,,,,,,,,,,,,,,,,,10002800
11,1,Advocate TRINITY,J9280,MITOMYCIN 40 MG IV SOLR,250,600.62,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,J9280,MITOMYCIN 5 MG IV SOLR,250,688.04,,,,,,,,,,,,,,,,,,,10002800
3,1,Advocate CONDELL,J9280,MITOMYCIN 5 MG IV SOLR,250,688.04,,,,,,,,,,,,,,,,,,,10002800
4,1,Advocate GOOD SAMARITAN,J9280,MITOMYCIN 5 MG IV SOLR,250,688.04,,,,,,,,,,,,,,,,,,,10002800
6,1,Advocate GOOD SHEPHERD,J9280,MITOMYCIN 5 MG IV SOLR,250,688.04,,,,,,,,,,,,,,,,,,,10002800
13,1,Advocate ILLINOIS MASONIC,J9280,MITOMYCIN 5 MG IV SOLR,250,688.04,,,,,,,,,,,,,,,,,,,10002800
8,1,Advocate LUTHERAN GENERAL,J9280,MITOMYCIN 5 MG IV SOLR,250,688.04,,,,,,,,,,,,,,,,,,,10002800
9,1,Advocate SHERMAN,J9280,MITOMYCIN 5 MG IV SOLR,250,688.04,,,,,,,,,,,,,,,,,,,10002800
10,1,Advocate SOUTH SUBURBAN,J9280,MITOMYCIN 5 MG IV SOLR,250,688.04,,,,,,,,,,,,,,,,,,,10002800
11,1,Advocate TRINITY,J9280,MITOMYCIN 5 MG IV SOLR,250,688.04,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,77338,MLC DEVICES FOR IMRT PER PLAN,333,2490,,,,,,,,,,,,,,,,,,,10003792
3,1,Advocate CONDELL,77338,MLC DEVICES FOR IMRT PER PLAN,333,2490,,,,,,,,,,,,,,,,,,,10003792
4,1,Advocate GOOD SAMARITAN,77338,MLC DEVICES FOR IMRT PER PLAN,333,2490,,,,,,,,,,,,,,,,,,,10003792
6,1,Advocate GOOD SHEPHERD,77338,MLC DEVICES FOR IMRT PER PLAN,333,2490,,,,,,,,,,,,,,,,,,,10003792
13,1,Advocate ILLINOIS MASONIC,77338,MLC DEVICES FOR IMRT PER PLAN,333,2490,,,,,,,,,,,,,,,,,,,10003792
8,1,Advocate LUTHERAN GENERAL,77338,MLC DEVICES FOR IMRT PER PLAN,333,2490,,,,,,,,,,,,,,,,,,,10003792
9,1,Advocate SHERMAN,77338,MLC DEVICES FOR IMRT PER PLAN,333,2490,,,,,,,,,,,,,,,,,,,10003792
1,1,Advocate CHRIST MEDICAL CENTER,81288,MLH1 PROMOTER METHYLATION,300,1080,,,,,,,,,,,,,,,,,,,10004889
3,1,Advocate CONDELL,81288,MLH1 PROMOTER METHYLATION,300,870,,,,,,,,,,,,,,,,,,,10004889
4,1,Advocate GOOD SAMARITAN,81288,MLH1 PROMOTER METHYLATION,300,1250,,,,,,,,,,,,,,,,,,,10004889
6,1,Advocate GOOD SHEPHERD,81288,MLH1 PROMOTER METHYLATION,300,1190,,,,,,,,,,,,,,,,,,,10004889
13,1,Advocate ILLINOIS MASONIC,81288,MLH1 PROMOTER METHYLATION,300,1190,,,,,,,,,,,,,,,,,,,10004889
8,1,Advocate LUTHERAN GENERAL,81288,MLH1 PROMOTER METHYLATION,300,1190,,,,,,,,,,,,,,,,,,,10004889
9,1,Advocate SHERMAN,81288,MLH1 PROMOTER METHYLATION,300,560,,,,,,,,,,,,,,,,,,,10004889
10,1,Advocate SOUTH SUBURBAN,81288,MLH1 PROMOTER METHYLATION,300,1190,,,,,,,,,,,,,,,,,,,10004889
11,1,Advocate TRINITY,81288,MLH1 PROMOTER METHYLATION,300,1190,,,,,,,,,,,,,,,,,,,10004889
1,1,Advocate CHRIST MEDICAL CENTER,81338,MLP CODON 515 PYROSEQUENCING,310,1150,,,,,,,,,,,,,,,,,,,10006687
3,1,Advocate CONDELL,81338,MLP CODON 515 PYROSEQUENCING,310,800,,,,,,,,,,,,,,,,,,,10006687
4,1,Advocate GOOD SAMARITAN,81338,MLP CODON 515 PYROSEQUENCING,310,1150,,,,,,,,,,,,,,,,,,,10006687
6,1,Advocate GOOD SHEPHERD,81338,MLP CODON 515 PYROSEQUENCING,310,1150,,,,,,,,,,,,,,,,,,,10006687
13,1,Advocate ILLINOIS MASONIC,81338,MLP CODON 515 PYROSEQUENCING,310,1120,,,,,,,,,,,,,,,,,,,10006687
8,1,Advocate LUTHERAN GENERAL,81338,MLP CODON 515 PYROSEQUENCING,310,1150,,,,,,,,,,,,,,,,,,,10006687
9,1,Advocate SHERMAN,81338,MLP CODON 515 PYROSEQUENCING,310,1150,,,,,,,,,,,,,,,,,,,10006687
10,1,Advocate SOUTH SUBURBAN,81338,MLP CODON 515 PYROSEQUENCING,310,1150,,,,,,,,,,,,,,,,,,,10006687
11,1,Advocate TRINITY,81338,MLP CODON 515 PYROSEQUENCING,310,1150,,,,,,,,,,,,,,,,,,,10006687
4,1,Advocate GOOD SAMARITAN,97804,MNT GROUP EACH 30 MIN,942,100,,,,,,,,,,,,,,,,,,,10002085
6,1,Advocate GOOD SHEPHERD,97804,MNT GROUP EACH 30 MIN,942,100,,,,,,,,,,,,,,,,,,,10002085
13,1,Advocate ILLINOIS MASONIC,97804,MNT GROUP EACH 30 MIN,942,70,,,,,,,,,,,,,,,,,,,10002085
8,1,Advocate LUTHERAN GENERAL,97804,MNT GROUP EACH 30 MIN,942,70,,,,,,,,,,,,,,,,,,,10002085
9,1,Advocate SHERMAN,97804,MNT GROUP EACH 30 MIN,942,35,,,,,,,,,,,,,,,,,,,10002085
10,1,Advocate SOUTH SUBURBAN,97804,MNT GROUP EACH 30 MIN,942,80,,,,,,,,,,,,,,,,,,,10002085
3,1,Advocate CONDELL,97802,MNT INITIAL VISIT EA 15 MIN,942,105,,,,,,,,,,,,,,,,,,,10002083
4,1,Advocate GOOD SAMARITAN,97802,MNT INITIAL VISIT EA 15 MIN,942,135,,,,,,,,,,,,,,,,,,,10002083
6,1,Advocate GOOD SHEPHERD,97802,MNT INITIAL VISIT EA 15 MIN,942,90,,,,,,,,,,,,,,,,,,,10002083
13,1,Advocate ILLINOIS MASONIC,97802,MNT INITIAL VISIT EA 15 MIN,942,110,,,,,,,,,,,,,,,,,,,10002083
8,1,Advocate LUTHERAN GENERAL,97802,MNT INITIAL VISIT EA 15 MIN,942,95,,,,,,,,,,,,,,,,,,,10002083
9,1,Advocate SHERMAN,97802,MNT INITIAL VISIT EA 15 MIN,942,80,,,,,,,,,,,,,,,,,,,10002083
10,1,Advocate SOUTH SUBURBAN,97802,MNT INITIAL VISIT EA 15 MIN,942,135,,,,,,,,,,,,,,,,,,,10002083
6,1,Advocate GOOD SHEPHERD,G0271,MNT REASSESS GROUP/30 MIN,942,80,,,,,,,,,,,,,,,,,,,13003218
13,1,Advocate ILLINOIS MASONIC,G0271,MNT REASSESS GROUP/30 MIN,942,60,,,,,,,,,,,,,,,,,,,13003218
9,1,Advocate SHERMAN,G0271,MNT REASSESS GROUP/30 MIN,942,100,,,,,,,,,,,,,,,,,,,13003218
6,1,Advocate GOOD SHEPHERD,G0270,MNT REASSESS INDIVIDUAL/15MIN,942,100,,,,,,,,,,,,,,,,,,,13003219
13,1,Advocate ILLINOIS MASONIC,G0270,MNT REASSESS INDIVIDUAL/15MIN,942,70,,,,,,,,,,,,,,,,,,,13003219
9,1,Advocate SHERMAN,G0270,MNT REASSESS INDIVIDUAL/15MIN,942,80,,,,,,,,,,,,,,,,,,,13003219
3,1,Advocate CONDELL,97803,MNT RE-VISIT EA 15 MIN,942,95,,,,,,,,,,,,,,,,,,,10002084
4,1,Advocate GOOD SAMARITAN,97803,MNT RE-VISIT EA 15 MIN,942,120,,,,,,,,,,,,,,,,,,,10002084
6,1,Advocate GOOD SHEPHERD,97803,MNT RE-VISIT EA 15 MIN,942,80,,,,,,,,,,,,,,,,,,,10002084
13,1,Advocate ILLINOIS MASONIC,97803,MNT RE-VISIT EA 15 MIN,942,100,,,,,,,,,,,,,,,,,,,10002084
8,1,Advocate LUTHERAN GENERAL,97803,MNT RE-VISIT EA 15 MIN,942,85,,,,,,,,,,,,,,,,,,,10002084
9,1,Advocate SHERMAN,97803,MNT RE-VISIT EA 15 MIN,942,70,,,,,,,,,,,,,,,,,,,10002084
10,1,Advocate SOUTH SUBURBAN,97803,MNT RE-VISIT EA 15 MIN,942,120,,,,,,,,,,,,,,,,,,,10002084
1,1,Advocate CHRIST MEDICAL CENTER,99155,MOD SED OTHR PRVDR <5 1ST 15 MIN,370,815,,,,,,,,,,,,,,,,,,,13000019
3,1,Advocate CONDELL,99155,MOD SED OTHR PRVDR <5 1ST 15 MIN,370,780,,,,,,,,,,,,,,,,,,,13000019
4,1,Advocate GOOD SAMARITAN,99155,MOD SED OTHR PRVDR <5 1ST 15 MIN,370,925,,,,,,,,,,,,,,,,,,,13000019
6,1,Advocate GOOD SHEPHERD,99155,MOD SED OTHR PRVDR <5 1ST 15 MIN,370,730,,,,,,,,,,,,,,,,,,,13000019
13,1,Advocate ILLINOIS MASONIC,99155,MOD SED OTHR PRVDR <5 1ST 15 MIN,370,465,,,,,,,,,,,,,,,,,,,13000019
8,1,Advocate LUTHERAN GENERAL,99155,MOD SED OTHR PRVDR <5 1ST 15 MIN,370,655,,,,,,,,,,,,,,,,,,,13000019
9,1,Advocate SHERMAN,99155,MOD SED OTHR PRVDR <5 1ST 15 MIN,370,650,,,,,,,,,,,,,,,,,,,13000019
10,1,Advocate SOUTH SUBURBAN,99155,MOD SED OTHR PRVDR <5 1ST 15 MIN,370,230,,,,,,,,,,,,,,,,,,,13000019
11,1,Advocate TRINITY,99155,MOD SED OTHR PRVDR <5 1ST 15 MIN,370,230,,,,,,,,,,,,,,,,,,,13000019
1,1,Advocate CHRIST MEDICAL CENTER,99156,MOD SED OTHR PRVDR >=5 1ST 15MIN,370,575,,,,,,,,,,,,,,,,,,,13000020
3,1,Advocate CONDELL,99156,MOD SED OTHR PRVDR >=5 1ST 15MIN,370,415,,,,,,,,,,,,,,,,,,,13000020
4,1,Advocate GOOD SAMARITAN,99156,MOD SED OTHR PRVDR >=5 1ST 15MIN,370,875,,,,,,,,,,,,,,,,,,,13000020
6,1,Advocate GOOD SHEPHERD,99156,MOD SED OTHR PRVDR >=5 1ST 15MIN,370,730,,,,,,,,,,,,,,,,,,,13000020
13,1,Advocate ILLINOIS MASONIC,99156,MOD SED OTHR PRVDR >=5 1ST 15MIN,370,790,,,,,,,,,,,,,,,,,,,13000020
8,1,Advocate LUTHERAN GENERAL,99156,MOD SED OTHR PRVDR >=5 1ST 15MIN,370,725,,,,,,,,,,,,,,,,,,,13000020
9,1,Advocate SHERMAN,99156,MOD SED OTHR PRVDR >=5 1ST 15MIN,370,770,,,,,,,,,,,,,,,,,,,13000020
10,1,Advocate SOUTH SUBURBAN,99156,MOD SED OTHR PRVDR >=5 1ST 15MIN,370,230,,,,,,,,,,,,,,,,,,,13000020
11,1,Advocate TRINITY,99156,MOD SED OTHR PRVDR >=5 1ST 15MIN,370,230,,,,,,,,,,,,,,,,,,,13000020
1,1,Advocate CHRIST MEDICAL CENTER,99157,MOD SED OTHR PRVDR EA ADD 15 MIN,370,245,,,,,,,,,,,,,,,,,,,13000021
3,1,Advocate CONDELL,99157,MOD SED OTHR PRVDR EA ADD 15 MIN,370,485,,,,,,,,,,,,,,,,,,,13000021
4,1,Advocate GOOD SAMARITAN,99157,MOD SED OTHR PRVDR EA ADD 15 MIN,370,660,,,,,,,,,,,,,,,,,,,13000021
6,1,Advocate GOOD SHEPHERD,99157,MOD SED OTHR PRVDR EA ADD 15 MIN,370,230,,,,,,,,,,,,,,,,,,,13000021
13,1,Advocate ILLINOIS MASONIC,99157,MOD SED OTHR PRVDR EA ADD 15 MIN,370,165,,,,,,,,,,,,,,,,,,,13000021
8,1,Advocate LUTHERAN GENERAL,99157,MOD SED OTHR PRVDR EA ADD 15 MIN,370,560,,,,,,,,,,,,,,,,,,,13000021
9,1,Advocate SHERMAN,99157,MOD SED OTHR PRVDR EA ADD 15 MIN,370,395,,,,,,,,,,,,,,,,,,,13000021
10,1,Advocate SOUTH SUBURBAN,99157,MOD SED OTHR PRVDR EA ADD 15 MIN,370,230,,,,,,,,,,,,,,,,,,,13000021
11,1,Advocate TRINITY,99157,MOD SED OTHR PRVDR EA ADD 15 MIN,370,230,,,,,,,,,,,,,,,,,,,13000021
1,1,Advocate CHRIST MEDICAL CENTER,99152,MOD SEDATION >= 5 YR 1ST 15 MIN,370,510,,,,,,,,,,,,,,,,,,,10005866
3,1,Advocate CONDELL,99152,MOD SEDATION >= 5 YR 1ST 15 MIN,370,560,,,,,,,,,,,,,,,,,,,10005866
4,1,Advocate GOOD SAMARITAN,99152,MOD SEDATION >= 5 YR 1ST 15 MIN,370,620,,,,,,,,,,,,,,,,,,,10005866
6,1,Advocate GOOD SHEPHERD,99152,MOD SEDATION >= 5 YR 1ST 15 MIN,370,690,,,,,,,,,,,,,,,,,,,10005866
13,1,Advocate ILLINOIS MASONIC,99152,MOD SEDATION >= 5 YR 1ST 15 MIN,370,790,,,,,,,,,,,,,,,,,,,10005866
8,1,Advocate LUTHERAN GENERAL,99152,MOD SEDATION >= 5 YR 1ST 15 MIN,370,590,,,,,,,,,,,,,,,,,,,10005866
9,1,Advocate SHERMAN,99152,MOD SEDATION >= 5 YR 1ST 15 MIN,370,770,,,,,,,,,,,,,,,,,,,10005866
10,1,Advocate SOUTH SUBURBAN,99152,MOD SEDATION >= 5 YR 1ST 15 MIN,370,230,,,,,,,,,,,,,,,,,,,10005866
11,1,Advocate TRINITY,99152,MOD SEDATION >= 5 YR 1ST 15 MIN,370,230,,,,,,,,,,,,,,,,,,,10005866
1,1,Advocate CHRIST MEDICAL CENTER,99153,MOD SEDATION EA ADD'L 15 MIN,370,140,,,,,,,,,,,,,,,,,,,10002089
3,1,Advocate CONDELL,99153,MOD SEDATION EA ADD'L 15 MIN,370,120,,,,,,,,,,,,,,,,,,,10002089
4,1,Advocate GOOD SAMARITAN,99153,MOD SEDATION EA ADD'L 15 MIN,370,370,,,,,,,,,,,,,,,,,,,10002089
6,1,Advocate GOOD SHEPHERD,99153,MOD SEDATION EA ADD'L 15 MIN,370,230,,,,,,,,,,,,,,,,,,,10002089
13,1,Advocate ILLINOIS MASONIC,99153,MOD SEDATION EA ADD'L 15 MIN,370,115,,,,,,,,,,,,,,,,,,,10002089
8,1,Advocate LUTHERAN GENERAL,99153,MOD SEDATION EA ADD'L 15 MIN,370,295,,,,,,,,,,,,,,,,,,,10002089
9,1,Advocate SHERMAN,99153,MOD SEDATION EA ADD'L 15 MIN,370,395,,,,,,,,,,,,,,,,,,,10002089
10,1,Advocate SOUTH SUBURBAN,99153,MOD SEDATION EA ADD'L 15 MIN,370,230,,,,,,,,,,,,,,,,,,,10002089
11,1,Advocate TRINITY,99153,MOD SEDATION EA ADD'L 15 MIN,370,230,,,,,,,,,,,,,,,,,,,10002089
1,1,Advocate CHRIST MEDICAL CENTER,86256,MOG ANTIBODY TITER,302,690,,,,,,,,,,,,,,,,,,,10006939
3,1,Advocate CONDELL,86256,MOG ANTIBODY TITER,302,235,,,,,,,,,,,,,,,,,,,10006939
4,1,Advocate GOOD SAMARITAN,86256,MOG ANTIBODY TITER,302,690,,,,,,,,,,,,,,,,,,,10006939
6,1,Advocate GOOD SHEPHERD,86256,MOG ANTIBODY TITER,302,690,,,,,,,,,,,,,,,,,,,10006939
13,1,Advocate ILLINOIS MASONIC,86256,MOG ANTIBODY TITER,302,125,,,,,,,,,,,,,,,,,,,10006939
8,1,Advocate LUTHERAN GENERAL,86256,MOG ANTIBODY TITER,302,690,,,,,,,,,,,,,,,,,,,10006939
9,1,Advocate SHERMAN,86256,MOG ANTIBODY TITER,302,690,,,,,,,,,,,,,,,,,,,10006939
10,1,Advocate SOUTH SUBURBAN,86256,MOG ANTIBODY TITER,302,690,,,,,,,,,,,,,,,,,,,10006939
11,1,Advocate TRINITY,86256,MOG ANTIBODY TITER,302,690,,,,,,,,,,,,,,,,,,,10006939
1,1,Advocate CHRIST MEDICAL CENTER,81405,MOLECULAR PATH LEVEL 6 CASR,310,2070,,,,,,,,,,,,,,,,,,,10005814
3,1,Advocate CONDELL,81405,MOLECULAR PATH LEVEL 6 CASR,310,2070,,,,,,,,,,,,,,,,,,,10005814
4,1,Advocate GOOD SAMARITAN,81405,MOLECULAR PATH LEVEL 6 CASR,310,2070,,,,,,,,,,,,,,,,,,,10005814
6,1,Advocate GOOD SHEPHERD,81405,MOLECULAR PATH LEVEL 6 CASR,310,2070,,,,,,,,,,,,,,,,,,,10005814
13,1,Advocate ILLINOIS MASONIC,81405,MOLECULAR PATH LEVEL 6 CASR,310,2070,,,,,,,,,,,,,,,,,,,10005814
8,1,Advocate LUTHERAN GENERAL,81405,MOLECULAR PATH LEVEL 6 CASR,310,2070,,,,,,,,,,,,,,,,,,,10005814
9,1,Advocate SHERMAN,81405,MOLECULAR PATH LEVEL 6 CASR,310,2070,,,,,,,,,,,,,,,,,,,10005814
10,1,Advocate SOUTH SUBURBAN,81405,MOLECULAR PATH LEVEL 6 CASR,310,2070,,,,,,,,,,,,,,,,,,,10005814
11,1,Advocate TRINITY,81405,MOLECULAR PATH LEVEL 6 CASR,310,2070,,,,,,,,,,,,,,,,,,,10005814
1,1,Advocate CHRIST MEDICAL CENTER,81408,MOLECULAR PATH LEVEL 9 COL1A1,310,1780,,,,,,,,,,,,,,,,,,,10005815
3,1,Advocate CONDELL,81408,MOLECULAR PATH LEVEL 9 COL1A1,310,1780,,,,,,,,,,,,,,,,,,,10005815
4,1,Advocate GOOD SAMARITAN,81408,MOLECULAR PATH LEVEL 9 COL1A1,310,1790,,,,,,,,,,,,,,,,,,,10005815
6,1,Advocate GOOD SHEPHERD,81408,MOLECULAR PATH LEVEL 9 COL1A1,310,1770,,,,,,,,,,,,,,,,,,,10005815
13,1,Advocate ILLINOIS MASONIC,81408,MOLECULAR PATH LEVEL 9 COL1A1,310,1790,,,,,,,,,,,,,,,,,,,10005815
8,1,Advocate LUTHERAN GENERAL,81408,MOLECULAR PATH LEVEL 9 COL1A1,310,1790,,,,,,,,,,,,,,,,,,,10005815
9,1,Advocate SHERMAN,81408,MOLECULAR PATH LEVEL 9 COL1A1,310,4370,,,,,,,,,,,,,,,,,,,10005815
10,1,Advocate SOUTH SUBURBAN,81408,MOLECULAR PATH LEVEL 9 COL1A1,310,1770,,,,,,,,,,,,,,,,,,,10005815
11,1,Advocate TRINITY,81408,MOLECULAR PATH LEVEL 9 COL1A1,310,1770,,,,,,,,,,,,,,,,,,,10005815
1,1,Advocate CHRIST MEDICAL CENTER,81408,MOLECULAR PATH LEVEL 9 COL1A2,310,1780,,,,,,,,,,,,,,,,,,,10005816
3,1,Advocate CONDELL,81408,MOLECULAR PATH LEVEL 9 COL1A2,310,1780,,,,,,,,,,,,,,,,,,,10005816
4,1,Advocate GOOD SAMARITAN,81408,MOLECULAR PATH LEVEL 9 COL1A2,310,1790,,,,,,,,,,,,,,,,,,,10005816
6,1,Advocate GOOD SHEPHERD,81408,MOLECULAR PATH LEVEL 9 COL1A2,310,1770,,,,,,,,,,,,,,,,,,,10005816
13,1,Advocate ILLINOIS MASONIC,81408,MOLECULAR PATH LEVEL 9 COL1A2,310,1790,,,,,,,,,,,,,,,,,,,10005816
8,1,Advocate LUTHERAN GENERAL,81408,MOLECULAR PATH LEVEL 9 COL1A2,310,1790,,,,,,,,,,,,,,,,,,,10005816
9,1,Advocate SHERMAN,81408,MOLECULAR PATH LEVEL 9 COL1A2,310,4370,,,,,,,,,,,,,,,,,,,10005816
10,1,Advocate SOUTH SUBURBAN,81408,MOLECULAR PATH LEVEL 9 COL1A2,310,1770,,,,,,,,,,,,,,,,,,,10005816
11,1,Advocate TRINITY,81408,MOLECULAR PATH LEVEL 9 COL1A2,310,1770,,,,,,,,,,,,,,,,,,,10005816
1,1,Advocate CHRIST MEDICAL CENTER,86356,MONONUCLEAR CELL ANTIGEN EACH,302,140,,,,,,,,,,,,,,,,,,,10005878
3,1,Advocate CONDELL,86356,MONONUCLEAR CELL ANTIGEN EACH,302,240,,,,,,,,,,,,,,,,,,,10005878
4,1,Advocate GOOD SAMARITAN,86356,MONONUCLEAR CELL ANTIGEN EACH,302,135,,,,,,,,,,,,,,,,,,,10005878
6,1,Advocate GOOD SHEPHERD,86356,MONONUCLEAR CELL ANTIGEN EACH,302,135,,,,,,,,,,,,,,,,,,,10005878
13,1,Advocate ILLINOIS MASONIC,86356,MONONUCLEAR CELL ANTIGEN EACH,302,150,,,,,,,,,,,,,,,,,,,10005878
8,1,Advocate LUTHERAN GENERAL,86356,MONONUCLEAR CELL ANTIGEN EACH,302,125,,,,,,,,,,,,,,,,,,,10005878
9,1,Advocate SHERMAN,86356,MONONUCLEAR CELL ANTIGEN EACH,302,80,,,,,,,,,,,,,,,,,,,10005878
10,1,Advocate SOUTH SUBURBAN,86356,MONONUCLEAR CELL ANTIGEN EACH,302,80,,,,,,,,,,,,,,,,,,,10005878
11,1,Advocate TRINITY,86356,MONONUCLEAR CELL ANTIGEN EACH,302,80,,,,,,,,,,,,,,,,,,,10005878
1,1,Advocate CHRIST MEDICAL CENTER,86308,MONOTEST,302,80,,,,,,,,,,,,,,,,,,,10001300
3,1,Advocate CONDELL,86308,MONOTEST,302,100,,,,,,,,,,,,,,,,,,,10001300
4,1,Advocate GOOD SAMARITAN,86308,MONOTEST,302,65,,,,,,,,,,,,,,,,,,,10001300
6,1,Advocate GOOD SHEPHERD,86308,MONOTEST,302,65,,,,,,,,,,,,,,,,,,,10001300
13,1,Advocate ILLINOIS MASONIC,86308,MONOTEST,302,70,,,,,,,,,,,,,,,,,,,10001300
8,1,Advocate LUTHERAN GENERAL,86308,MONOTEST,302,55,,,,,,,,,,,,,,,,,,,10001300
9,1,Advocate SHERMAN,86308,MONOTEST,302,145,,,,,,,,,,,,,,,,,,,10001300
10,1,Advocate SOUTH SUBURBAN,86308,MONOTEST,302,75,,,,,,,,,,,,,,,,,,,10001300
11,1,Advocate TRINITY,86308,MONOTEST,302,75,,,,,,,,,,,,,,,,,,,10001300
13,1,Advocate ILLINOIS MASONIC,C1782,MORCELLATOR,272,4837.5,,,,,,,,,,,,,,,,,,,10006023
8,1,Advocate LUTHERAN GENERAL,C1782,MORCELLATOR,272,1923,,,,,,,,,,,,,,,,,,,10006023
9,1,Advocate SHERMAN,C1782,MORCELLATOR,272,3829.26,,,,,,,,,,,,,,,,,,,10006023
1,1,Advocate CHRIST MEDICAL CENTER,88373,MORPH INSITU HYBR PRB COMP ADD,312,625,,,,,,,,,,,,,,,,,,,10006143
3,1,Advocate CONDELL,88373,MORPH INSITU HYBR PRB COMP ADD,312,770,,,,,,,,,,,,,,,,,,,10006143
4,1,Advocate GOOD SAMARITAN,88373,MORPH INSITU HYBR PRB COMP ADD,312,830,,,,,,,,,,,,,,,,,,,10006143
6,1,Advocate GOOD SHEPHERD,88373,MORPH INSITU HYBR PRB COMP ADD,312,685,,,,,,,,,,,,,,,,,,,10006143
13,1,Advocate ILLINOIS MASONIC,88373,MORPH INSITU HYBR PRB COMP ADD,312,690,,,,,,,,,,,,,,,,,,,10006143
8,1,Advocate LUTHERAN GENERAL,88373,MORPH INSITU HYBR PRB COMP ADD,312,690,,,,,,,,,,,,,,,,,,,10006143
9,1,Advocate SHERMAN,88373,MORPH INSITU HYBR PRB COMP ADD,312,480,,,,,,,,,,,,,,,,,,,10006143
10,1,Advocate SOUTH SUBURBAN,88373,MORPH INSITU HYBR PRB COMP ADD,312,310,,,,,,,,,,,,,,,,,,,10006143
11,1,Advocate TRINITY,88373,MORPH INSITU HYBR PRB COMP ADD,312,310,,,,,,,,,,,,,,,,,,,10006143
1,1,Advocate CHRIST MEDICAL CENTER,88369,"MORPH, INSITU, ADDL PROBE",312,750,,,,,,,,,,,,,,,,,,,10005368
3,1,Advocate CONDELL,88369,"MORPH, INSITU, ADDL PROBE",312,610,,,,,,,,,,,,,,,,,,,10005368
4,1,Advocate GOOD SAMARITAN,88369,"MORPH, INSITU, ADDL PROBE",312,750,,,,,,,,,,,,,,,,,,,10005368
6,1,Advocate GOOD SHEPHERD,88369,"MORPH, INSITU, ADDL PROBE",312,790,,,,,,,,,,,,,,,,,,,10005368
13,1,Advocate ILLINOIS MASONIC,88369,"MORPH, INSITU, ADDL PROBE",312,745,,,,,,,,,,,,,,,,,,,10005368
8,1,Advocate LUTHERAN GENERAL,88369,"MORPH, INSITU, ADDL PROBE",312,755,,,,,,,,,,,,,,,,,,,10005368
9,1,Advocate SHERMAN,88369,"MORPH, INSITU, ADDL PROBE",312,395,,,,,,,,,,,,,,,,,,,10005368
10,1,Advocate SOUTH SUBURBAN,88369,"MORPH, INSITU, ADDL PROBE",312,690,,,,,,,,,,,,,,,,,,,10005368
11,1,Advocate TRINITY,88369,"MORPH, INSITU, ADDL PROBE",312,690,,,,,,,,,,,,,,,,,,,10005368
1,1,Advocate CHRIST MEDICAL CENTER,88377,"MORPH, INSITU, MULTIPLEX PROBE",312,1110,,,,,,,,,,,,,,,,,,,10005369
3,1,Advocate CONDELL,88377,"MORPH, INSITU, MULTIPLEX PROBE",312,810,,,,,,,,,,,,,,,,,,,10005369
4,1,Advocate GOOD SAMARITAN,88377,"MORPH, INSITU, MULTIPLEX PROBE",312,1110,,,,,,,,,,,,,,,,,,,10005369
