LocationID,SystemID,LocationName,BillingCode,ServiceDescription,GrossCharge,DeidentifiedMaximumCharge,DeidentifiedMinimumCharge,DerivedContractedRate,DiscountedCashPrice,AetnaBetterHealthMedicaidHMO,AetnaCommercialHMOPOS,AetnaCommercialPPOOpenAccess,AetnaMedicaidHMO,AetnaMedicareAdvantageHMO,AetnaMedicareMedicareAdvantageHMO,AmbetterMedicaidHMO,BCBSCommercialHMOPOS,BlueCrossBlueShieldCommercialHMOPOS,BlueCrossBlueShieldCommercialPPOOpenAccess,BlueCrossBlueShieldIPACommercialHMOPOS,BlueCrossBlueShieldMedicaidMedicaidHMO,BlueCrossBlueShieldMedicareMedicareAdvantageHMO,CignaCommercialHMOPOS,CignaCommercialPPOOpenAccess,CignaMedicareAdvantageHMO,CountyCareMedicaidHMO,GEHACommercialHMOPOS,GenericCommercialother,HumanaCommercialHMOPOS,HumanaCommercialHMOPOS2nd,HumanaCommercialPPOOpenAccess,HumanaMedicareMedicareAdvantageHMO,IllinicareMedicaidHMO,MedicaidHMOOutofState,MedicaidMedicaid,MedicareAdvantageHMO,MedicareMedicare,MeridianMedicaidHMO,MolinaMedicaidHMO,OptumCommercialPPOOpenAccess,PhysiciansMutualCommercialother,TricareCommercialHMOPOS,Type,UHCCommercialother,UMRCommercialPPOOpenAccess,UMRCommercialPPOOpenAccess2nd,UnitedHealhCareCommercialOther,UnitedHealthCareCommercialHMOPOS,UnitedHealthCareCommercialPPOOpenAccess,UnitedHealthCareMedicaidMedicaidHMO,UnitedHealthCareMedicaidMedicaidHMO2nd,UnitedHealthCareMedicareAdvantageHMO,UnitedHealthCareMedicareMedicareAdvantageHMO,WellcareMedicareMedicareAdvantageHMO,WorkersComp
15,2,Loyola University Medical Center,95910,"NERVE CONDUCTION, 7-8 STUDIES",574,562,65.27,272.69,189.42,,,,,,,,,,274.65,194.63,65.27,,,,,,,,,,,201.47,,,,,562,341.08,341.08,,,,Outpatient,,,,,,278.46,,,,195.56,,
15,2,Loyola University Medical Center,95911,"NERVE CONDUCTION, 9-10 STUDIES",683,683,214.31,372.42,225.39,341.08,,,,,,,,,505.72,323.87,,,,286.18,,,,360.12,,,,234.94,,,,,683,,275.98,,,,Outpatient,,214.31,,,,357.84,,,,,513.61,
15,2,Loyola University Medical Center,95912,"NERVE CONDUCTION, 11-12 STUDIES",717,513.61,96.17,269.38,236.61,341.08,,,,,,,,,210.09,217.68,96.17,,,,,,,,,,,269.45,,,,,,513.61,341.08,,,,Outpatient,,,,,,165.91,,,,,,
15,2,Loyola University Medical Center,95913,"NERVE CONDUCTION, 13 OR MORE STUDIES",753,508.28,248.85,365.47,248.49,,,,,,,,,,508.28,248.85,,,,,,,,,,,,414.47,,,,,,,341.08,355.41,,,Outpatient,,,,,,324.75,,,,,,
15,2,Loyola University Medical Center,95923,TESTING OF AUTONOMIC (SYMPATHETIC) NERVOUS SYSTEM FUNCTION,551,287.38,117.41,179.61,181.83,,,,,,,,,,117.41,189.58,,,,,,,,,,,,,,,,,,124.05,,,,,Outpatient,,287.38,,,,,,,,,,
15,2,Loyola University Medical Center,95925,PLACEMENT OF SKIN ELECTRODES AND MEASUREMENT OF STIMULATED SITES IN ARMS,1045.77,341.08,341.08,341.08,345.1,341.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,95930,MEASUREMENT OF NERVE CONDUCTION USING VISUAL STIMULATION TESTING WITH REPORT,936,19.4,19.4,19.4,308.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,95933,MEASUREMENT OF NERVE CONDUCTION PATTERNS OF EYE BLINK REFLEX,408,557,557,557,134.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,557,,,,,,
15,2,Loyola University Medical Center,95937,TESTING OF NERVE-MUSCLE JUNCTION,405,124.73,4.01,64.37,133.65,,,,,,,,,,,124.73,,,,,,,,,,,,4.01,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,95938,PLACEMENT OF SKIN ELECTRODES AND MEASUREMENT OF STIMULATED SITES ON ARMS AND LEGS,1018,508.28,48.21,184.18,335.94,341.08,,,,,,,,,508.28,66.59,,,,,,,,,,,,48.21,,,,,,,341.08,48.21,,,Outpatient,,71.79,,,,48.21,,,,,,
15,2,Loyola University Medical Center,95940,"CONTINUOUS MONITORING OF NERVOUS SYSTEM DURING OPERATION, EACH 15 MINUTES",449,4216.69,125.72,1048.1,148.17,,,,,,,,,,125.72,,,,,253.68,,,,,,,,,,,,,449,,,,,,Outpatient,,4216.69,,,,195.4,,,,,,
15,2,Loyola University Medical Center,95955,MEASUREMENT OF BRAIN WAVE ACTIVITY (EEG) OUTSIDE THE BRAIN DURING SURGERY,1039,134.5,134.5,134.5,342.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.5,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,95958,MEASUREMENT OF BRAIN WAVE ACTIVITY (EEG) IN SPECIFIC AREA OF BRAIN,1559,269,269,269,514.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,95971,ELECTRONIC ANALYSIS OF IMPLANTED NEUROSTIMULATOR GENERATOR WITH SIMPLE SPINAL CORD OR PERIPHERAL NERVE STIMULATOR PROGRAMMING,2181,0,0,0,719.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,95972,ELECTRONIC ANALYSIS OF IMPLANTED NEUROSTIMULATOR GENERATOR WITH COMPLEX SPINAL CORD OR PERIPHERAL NERVE STIMULATOR PROGRAMMING,1222,0,0,0,403.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,95976,ELECTRONIC ANALYSIS OF NEUROSTIMULATOR GENERATOR WITH SIMPLE CRANIAL NERVE STIMULATOR PROGRAMMING,571.06,65.59,65.59,65.59,188.45,,,,,,,,,,,65.59,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,95977,ELECTRONIC ANALYSIS OF IMPLANTED NEUROSTIMULATOR GENERATOR WITH COMPLEX CRANIAL NERVE STIMULATOR PROGRAMMING,521,294.37,263.14,283.96,171.93,,,,,,,,,,,,,,294.36,294.37,,,,,,,,,,,,,,,263.14,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,95983,"ELECTRONIC ANALYSIS OF IMPLANTED BRAIN, SPINAL CORD, OR PERIPHERAL NEUROSTIMULATOR GENERATOR WITH BRAIN STIMULATOR PROGRAMMING, FIRST 15 MINUTES WITH QUALIFIED HEALTH PROFESSIONAL",1102,622.63,54.93,313.57,363.66,,,,,,,,,,,,,,,622.63,,,,,,,,,,,,,,,263.14,,,,Outpatient,,,,,,54.93,,,,,,
15,2,Loyola University Medical Center,95984,"ELECTRONIC ANALYSIS OF IMPLANTED BRAIN, SPINAL CORD, OR PERIPHERAL NEUROSTIMULATOR GENERATOR WITH BRAIN STIMULATOR PROGRAMMING, EACH ADDITIONAL 15 MINUTES WITH QUALIFIED HEALTH PROFESSIONAL",1322,0,0,0,436.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,96105,"TEST TO ASSESS THE LOSS OF THE ABILITY TO SPEAK, WRITE, AND UNDERSTAND LANGUAGE",401,0,0,0,132.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,96125,TEST TO ASSESS THE ABILITY TO COMPLETE SPECIFIC FUNCTIONAL TASKS APPLICABLE TO ENVIRONMENT,455.33,834.7,112.75,391.05,150.26,834.7,,,,,,,,,,217.9,,,,,,,,,,,,112.75,,,,,,,398.83,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,96127,ASSESSMENT OF EMOTIONAL OR BEHAVIORAL PROBLEMS,56,148.79,8.02,56.62,18.48,148.79,,35.28,,,,,,,35.17,8.74,22.88,,,8.02,,,,,,,,,,,,,,118.97,104.88,35.44,,,Outpatient,,56,,,56,49.21,,,,,,
15,2,Loyola University Medical Center,96132,"EVALUATION OF NEUROPSYCHOLOGICAL TEST, FIRST HOUR",398,369.41,65.46,164.47,131.34,,,,,,,,,,177.64,190.7,,,,,,,,138.6,,,,121.58,,,,,138.6,65.46,,,,,Outpatient,,139.62,,,,369.41,,,,138.6,,
15,2,Loyola University Medical Center,96138,"ADMINISTRATION OF PSYCHOLOGICAL OR NEUROPSYCHOLOGICAL TEST BY TECHNICIAN, FIRST 30 MINUTES",199,274.01,52,212.01,65.67,,,,,,,,,,,199,,,,,,,,,,,,274.01,,,,,199,,,,,,Outpatient,,52,,,,274.01,,,,274.01,,
15,2,Loyola University Medical Center,96139,"ADMINISTRATION OF PSYCHOLOGICAL OR NEUROPSYCHOLOGICAL TEST BY TECHNICIAN, EACH ADDITIONAL 30 MINUTES",199,364,76.08,214.41,65.67,,,,,,,,,,,76.08,,,,,,,,,,,274.01,130.69,,,,,199,,242.67,,,,Outpatient,,364,,,,,,,,,,
15,2,Loyola University Medical Center,96360,"INFUSION INTO A VEIN FOR HYDRATION, 31-60 MINUTES",457.94,467,212.55,277.14,151.12,318.51,,259.84,,,215.25,,,,212.55,215.25,325.01,,,250.77,,325.01,,290.41,467,,218.26,239.39,,,,,433.33,292.51,325.01,215.25,,,Outpatient,,231.88,,,,215.25,,,,215.25,,
15,2,Loyola University Medical Center,96361,"INFUSION INTO A VEIN FOR HYDRATION, EACH ADDITIONAL HOUR",299.28,6721,29,482.05,98.76,176.2,,177.28,,,42.11,50.3,,,41.59,41.84,508.09,,,155.4,,166.73,,360.47,319,,635.35,47.77,,29,,,309.12,277.86,251.66,42.11,,,Outpatient,,167.87,,,,6721,42.34,,,42.11,,
15,2,Loyola University Medical Center,96365,"INFUSION INTO A VEIN FOR THERAPY, PREVENTION, OR DIAGNOSIS, 1 HOUR OR LESS",620.61,618,198.95,300.15,204.8,304.26,,446.51,,,215.25,257.14,,,212.67,215.33,325.01,,278.1,347.94,,243.76,,215.25,,,218.26,210.3,,,,,618,325.01,325.01,213.02,,,Outpatient,,198.95,,,,618,,,,215.25,,
15,2,Loyola University Medical Center,96366,"INFUSION INTO A VEIN FOR THERAPY, PREVENTION, OR DIAGNOSIS, EACH ADDITIONAL HOUR",220.96,508.09,41.57,141.37,72.92,320.1,,132.93,,,42.11,50.3,,,41.57,66.17,508.09,,104.4,125.01,,165.69,,66.17,171.22,,64.05,42.8,,,,,217.81,127.02,369.52,41.67,,,Outpatient,,59.03,,,,211,,,,42.11,,
15,2,Loyola University Medical Center,96367,"INFUSION INTO A VEIN FOR THERAPY, PREVENTION, OR DIAGNOSIS, ADDITIONAL SEQUENTIAL INFUSION, 1 HOUR OR LESS",275.77,325.01,64.38,177.61,91,325.01,,165.69,,,,,,,64.38,80.73,325.01,,,161.81,,,,95.69,213.28,,122.39,69.39,,,,,266.12,,325.01,65.23,,,Outpatient,,201.77,,,,295,,,,65.23,,
15,2,Loyola University Medical Center,96368,"INFUSION INTO A VEIN FOR THERAPY, PREVENTION, OR DIAGNOSIS CONCURRENT WITH ANOTHER INFUSION",247.69,236,53.53,130.26,81.74,162.5,,,,,,,,,69.02,53.53,,,,,,,,,,,,,,,,,236,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,96372,INJECTION OF DRUG OR SUBSTANCE UNDER SKIN OR INTO MUSCLE,219.13,1633.61,60.66,256.19,72.31,,136.08,136.08,,,65.23,,,,64.56,129.6,60.66,,122.04,1633.61,,,,1266.03,,,66.14,133.78,,,,,216.62,68.49,223.33,65.23,,,Outpatient,,250.32,,,216,324,68.49,,,65.23,68.49,
15,2,Loyola University Medical Center,96374,INJECTION OF DRUG OR SUBSTANCE INTO VEIN,333.39,347,77.79,230.17,110.02,,,201.6,,,215.25,257.14,,,212.48,215.25,200.18,,,176.72,,,,215.25,347,,256.09,202.68,,77.79,,,323,245.39,315,214.14,,,Outpatient,,160.93,,,,338.53,217.94,,,215.25,226.01,
15,2,Loyola University Medical Center,96375,INJECTION OF ADDITIONAL NEW DRUG OR SUBSTANCE INTO VEIN,307.78,326.65,29,137.05,101.57,,,196.48,,,42.11,50.3,,,41.55,50.48,39.16,,138.15,172.61,,,,326.65,226.57,,134.8,136.45,,29,,,307,53.69,307,42.11,,,Outpatient,,202.57,,,,295,,,,42.11,44.22,
15,2,Loyola University Medical Center,96376,INJECTION OF ADDITIONAL DRUG OR SUBSTANCE INTO VEIN PROVIDED IN A FACILITY,222.45,230,12.1,106.84,73.41,,,,,,,,,,62.12,25.13,,,,126,,,,230,,,,12.1,,,,,224.43,,,,,,Outpatient,,114.75,,,,60.22,,,,,,
15,2,Loyola University Medical Center,96377,APPLICATION OF ON-BODY INJECTOR FOR UNDER SKIN INJECTION,185.03,295,41.55,141.41,61.06,,,,,,,,,,41.55,50.08,,,,,,,,,,,,,,,,,179,,,,,,Outpatient,,,,,,295,,,,,,
15,2,Loyola University Medical Center,96401,ADMINISTRATION OF NON-HORMONAL ANTI-NEOPLASTIC CHEMOTHERAPY UNDER SKIN OR INTO MUSCLE,433,972,63.65,300.51,142.89,,,,,,,,,,64.5,181.07,,,,244.64,,,,217.33,,,66.14,63.65,,,,,433,,,,,,Outpatient,,462.28,,,,972,,,,,,
15,2,Loyola University Medical Center,96402,ADMINISTRATION OF HORMONAL ANTI-NEOPLASTIC CHEMOTHERAPY UNDER SKIN OR INTO MUSCLE,363,972,64.45,280.7,119.79,,,228.69,,,,,,,64.45,76.22,,,,,,,,,,,,195.34,,,,,363,,,,,,Outpatient,,,,,,972,,,,65.23,,
15,2,Loyola University Medical Center,96409,ADMINISTRATION OF CHEMOTHERAPY INTO VEIN USING PUSH TECHNIQUE,478.17,955,212.54,373.5,157.8,,,294.84,,,215.25,,,,212.54,250.58,,,,,,,,,,,,218.26,,,,,468,,,,,,Outpatient,,,,,,955,,,,,,
15,2,Loyola University Medical Center,96411,ADMINISTRATION OF ADDITIONAL NEW DRUG OR SUBSTANCE INTO VEIN USING PUSH TECHNIQUE,273.75,702.63,64.49,169.73,90.34,,,,,,65.23,,,,64.49,136.74,,,,,,,,,,,66.14,71.36,,,,,259.85,,95.89,,,,Outpatient,,,,,,702.63,,,,65.23,,
15,2,Loyola University Medical Center,96413,"ADMINISTRATION OF CHEMOTHERAPY INTO VEIN, 1 HOUR OR LESS",982.42,3872.67,325.01,685.93,324.2,325.01,,618.66,,,335.49,,,,330.98,391.17,325.01,,3872.67,553.19,,,,982,724.72,,375.97,362.93,,,,,982,325.01,493.17,335.49,,,Outpatient,,715.37,,,,982,,,,335.49,352.26,
15,2,Loyola University Medical Center,96415,"ADMINISTRATION OF CHEMOTHERAPY INTO VEIN, EACH ADDITIONAL HOUR",346.45,508.09,64.44,237,114.33,355.66,,208.53,,,65.23,,,,64.44,68.92,381.07,,,185.69,,,,,,,,104.71,,,,,339,362.92,508.09,65.24,,,Outpatient,,449.34,,,,331,,,,65.23,,
15,2,Loyola University Medical Center,96416,ADMINISTRATION OF PROLONGED CHEMOTHERAPY INTO VEIN,802.52,764,331.03,446.5,264.83,508.09,,481.32,,,,,,,331.03,358.34,508.09,,,,,,,474.6,,,340.19,351.7,,,,,764,508.09,508.09,,,,Outpatient,,,,,,335.49,,,,335.49,,
15,2,Loyola University Medical Center,96417,"ADMINISTRATION OF ADDITIONAL NEW DRUG OR SUBSTANCE INTO VEIN, 1 HOUR OR LESS",431.7,7718.05,64.4,633.35,142.46,108.34,,,,,65.23,,,,64.4,189.77,,,7718.05,236.74,,,,189.77,,,66.14,66.38,,,,,422.88,,108.34,65.23,,,Outpatient,,,,,,65.23,,,,65.23,68.49,
15,2,Loyola University Medical Center,96420,ADMINISTRATION OF CHEMOTHERAPY INTO ARTERY USING PUSH TECHNIQUE,338,0,0,0,111.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,96450,ADMINISTRATION OF CHEMOTHERAPY INTO FLUID-FILLED SPACE BETWEEN THE TISSUE THAT COVER THE BRAIN AND SPINAL CORD,1359,679.5,127.35,358.73,448.47,,,,,,,,,,,127.35,295.65,,,,,,,,,,,183.05,,,,,,,508.09,,,,Outpatient,,,,,,679.5,,,,,,
15,2,Loyola University Medical Center,96521,REFILLING AND MAINTENANCE OF PORTABLE PUMP,421,124.05,124.05,124.05,138.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.05,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,96523,IRRIGATION OF IMPLANTED VENOUS ACCESS DRUG DELIVERY DEVICE,245.56,236,44.88,102.72,81.03,,,,,,,,,,,50.04,,,,146.9,,,,,,,,44.88,,,,,236,,124.05,,,,Outpatient,,,,,,58.57,,,,58.57,,
15,2,Loyola University Medical Center,96573,APPLICATION OF LIGHT BY QUALIFIED HEALTH CARE PROFESSIONAL TO DESTROY PRECANCER SKIN GROWTH,371,371,371,371,122.43,,,,,,,,,,,371,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,96910,THERAPY PROCEDURE USING ULTRAVIOLET RADIATION WITH TAR OR PETROLEUM JELLY APPLICATION,449,449,57.96,151.95,148.17,103.08,,282.87,,,,,,,57.96,196.53,103.08,,,,,,,,,,,,,,,,449,103.08,106.76,,,,Outpatient,,,,,,58.57,,,,58.57,,
15,2,Loyola University Medical Center,96920,"TREATMENT OF INFLAMMATORY SKIN DISEASE USING LASER, LESS THAN 250.0 SQ CM",339,86.2,86.2,86.2,111.87,,,,,,,,,,,86.2,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97010,APPLICATION OF HOT OR COLD PACKS,89.13,263,3.75,64.54,29.41,,89,89,,,6.62,,,,24.92,3.75,,,,50.26,,,,89,47.79,,,,,,,,,,,6.72,,,Outpatient,,39.84,,,,263,,,,,,
15,2,Loyola University Medical Center,97012,APPLICATION OF MECHANICAL TRACTION,194,233,12.28,66.37,64.02,,,,,,,,,,54.32,19.71,,,,,,,,,,,,12.56,,,,,12.28,,,,,,Outpatient,,,,,,233,,,,,,
15,2,Loyola University Medical Center,97022,APPLICATION OF WHIRLPOOL THERAPY,333,0,0,0,109.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97032,"APPLICATION OF ELECTRICAL STIMULATION WITH THERAPIST PRESENT, EACH 15 MINUTES",136,76.57,12.64,37.3,44.88,,,,,,,,,,38.08,21.91,,,,76.57,,,,,,,,12.64,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97033,"APPLICATION OF MEDICATION USING ELECTRICAL CURRENT, EACH 15 MINUTES",152,21.01,21.01,21.01,50.16,,,,,,,,,,,21.01,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97035,"APPLICATION OF ULTRASOUND, EACH 15 MINUTES",134,233,11.61,66.5,44.22,,,134,,,,,,,37.52,16.8,,,,75.71,,,,,,,,11.78,,,,,11.61,,,,,,Outpatient,,,,,,233,11.61,,,,,
15,2,Loyola University Medical Center,97039,OTHER PHYSICAL MEDICINE SERVICE OR PROCEDURE,134,37.52,37.52,37.52,44.22,,,,,,,,,,37.52,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97110,"THERAPY PROCEDURE USING EXERCISE TO DEVELOP STRENGTH, ENDURANCE, RANGE OF MOTION, AND FLEXIBILITY, EACH 15 MINUTES",188.33,499.71,25.47,128.98,62.15,155.88,192,177.12,,,26.64,,,,53.89,124.8,165.02,,,109.17,,129.81,,499.71,204.6,,193,26.97,,,,,27.6,158.54,80.4,26.49,,,Outpatient,,151.08,,,,254,27.91,,,27.51,25.47,
15,2,Loyola University Medical Center,97112,"THERAPY PROCEDURE TO RE-EDUCATE BRAIN-TO-NERVE-TO-MUSCLE FUNCTION, EACH 15 MINUTES",167,254,31.43,92.22,55.11,,,167,,,32.06,,,,46.76,39.48,32.15,,,94.36,,,,233.8,126.1,,167,32.42,,,,,33,,,31.43,,,Outpatient,,117.51,,,,254,34.15,,,34.28,,
15,2,Loyola University Medical Center,97116,"THERAPY PROCEDURE FOR WALKING TRAINING, EACH 15 MINUTES",149.11,142,22.56,43.31,49.21,,,142,,,24.26,,,,41.78,34.06,22.56,,,,,,,24.26,,,24.6,25.11,,,,,58.93,25.47,,26.07,,,Outpatient,,87.98,,,,62.83,25.47,,,24.26,,
15,2,Loyola University Medical Center,97129,"THERAPY PROCEDURE FOR A RANGE OF MENTAL PROCESSES, INITIAL 15 MINUTES",183,33.36,14.34,22.16,60.39,14.34,,,,,,,,,,33.36,,,,,,,,,,,,24.55,,,,,,,14.34,,,,Outpatient,,,,,,24.21,,,,,,
15,2,Loyola University Medical Center,97130,"THERAPY PROCEDURE FOR A RANGE OF MENTAL PROCESSES, EACH ADDITIONAL 15 MINUTES",183,31.9,9.56,20.63,60.39,14.34,,,,,,,,,,31.9,,,,,,,,,,,,23.84,,,,,,,9.56,,,,Outpatient,,,,,,23.51,,,,,,
15,2,Loyola University Medical Center,97140,"THERAPY PROCEDURE USING MANUAL TECHNIQUE, EACH 15 MINUTES",202.89,1022.09,20.71,134.11,66.95,,201,206.88,,,22.69,,,,57.4,28.89,20.71,,1022.09,115.68,,,,154.67,85.09,,170.5,23.1,,,,,22.82,25.83,,23,,,Outpatient,,195.59,,,,127,22.66,,,22.56,,
15,2,Loyola University Medical Center,97150,THERAPY PROCEDURE IN A GROUP SETTING,135,15.11,15.11,15.11,44.55,,,,,,,,,,,,,,,,,,,,,,,15.11,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97161,"EVALUATION FOR PHYSICAL THERAPY, TYPICALLY 20 MINUTES",363.81,351.05,95,188.54,120.06,315.95,,325,,,107.19,,,,101.64,95,351.05,,,205.09,,,,107.19,222.63,,,107.17,,,,,107.03,216.26,351.05,107.19,,,Outpatient,,200.46,,,,254,112.55,,,107.19,,
15,2,Loyola University Medical Center,97162,"EVALUATION FOR PHYSICAL THERAPY, TYPICALLY 30 MINUTES",506.08,714.15,96.33,220.36,167.01,342.27,,325,,,107.18,,,,141.4,104.87,351.05,,714.15,285.32,,,,268.66,247.03,,96.33,104.17,,,,,100.07,318.97,208.48,101.77,,,Outpatient,,223.11,,,,263,105.05,,,107.19,112.55,
15,2,Loyola University Medical Center,97163,"EVALUATION FOR PHYSICAL THERAPY, TYPICALLY 45 MINUTES",542.24,351.05,102.75,217.93,178.94,351.05,,325,,,,,,,150.08,107.19,351.05,,,302.84,,,,,236.46,,,102.75,,,,,106.87,351.05,198.29,107.19,,,Outpatient,,,,,,254,,,,107.19,,
15,2,Loyola University Medical Center,97164,"RE-EVALUATION FOR PHYSICAL THERAPY, TYPICALLY 20 MINUTES",268,268,75.04,140.63,88.44,,,268,,,,,,,75.04,78.85,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97165,"EVALUATION FOR OCCUPATIONAL THERAPY, TYPICALLY 30 MINUTES",363.7,558.44,101.64,257.34,120.02,558.44,,325,,,,,,,101.64,107.91,558.44,,,205.09,,,,111.75,,,,109.79,,,,,107.91,558.44,498.78,107.91,,,Outpatient,,296.47,,,,254,107.91,,,107.91,,
15,2,Loyola University Medical Center,97166,"EVALUATION FOR OCCUPATIONAL THERAPY, TYPICALLY 45 MINUTES",464.22,558.44,96.75,257.57,153.19,558.44,325,325,,,,,,,128.24,107.91,558.44,,,110.07,,458,,107.91,,,109.42,109.75,,,,,107.91,471.36,423.85,107.91,,,Outpatient,,221.95,,,,458,96.75,,,107.91,,
15,2,Loyola University Medical Center,97167,"EVALUATION FOR OCCUPATIONAL THERAPY, TYPICALLY 1 HOUR",556.66,558.44,97.95,189.17,183.7,558.44,,,,,,,,,150.08,97.95,,,,,,,,,,,109.42,109.42,,,,,,,266.83,,,,Outpatient,,,,,,107.91,113.31,,,,,
15,2,Loyola University Medical Center,97168,"RE-EVALUATION FOR OCCUPATIONAL THERAPY, TYPICALLY 30 MINUTES",268,268,60.48,138.74,88.44,,,268,,,,,,,75.04,60.48,,,,151.42,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97530,THERAPY PROCEDURE USING FUNCTIONAL ACTIVITIES,163.92,316.75,35.67,83.37,54.09,175.53,,160,,,35.67,,,,47.04,40.33,37.02,,,94.92,,,,112.85,87.03,,40.37,36.52,,,,,61.18,41.8,,35.85,,,Outpatient,,98.16,,,,316.75,39.81,,,39.81,,
15,2,Loyola University Medical Center,97533,THERAPY PROCEDURE USING SENSORY EXPERIENCES,135,75.28,75.28,75.28,44.55,,,,,,,,,,,75.28,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97535,"TRAINING FOR SELF-CARE OR HOME MANAGEMENT, EACH 15 MINUTES",146.84,558.44,26.43,198.51,48.46,530.52,,,,,,,,,41.53,42.03,,,,,,,,,,,26.43,28.36,,,,,82.54,558.44,558.44,,,,Outpatient,,63.66,,,,53.15,,,,,,
15,2,Loyola University Medical Center,97542,"EVALUATION FOR WHEELCHAIR, EACH 15 MINUTES",135.13,29.49,28.69,29.09,44.59,,,,,,,,,,,,,,,,,,,,,,,29.49,,,,,,,,,,,Outpatient,,,,,,,,,,28.69,,
15,2,Loyola University Medical Center,97545,"EVALUATION FOR WORK HARDENING OR CONDITIONING, INITIAL 2 HOURS",482,254,254,254,159.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,254,,,,,,
15,2,Loyola University Medical Center,97546,"EVALUATION FOR WORK HARDENING OR CONDITIONING, EACH ADDITIONAL HOUR",374,0,0,0,123.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97597,"REMOVAL OF TISSUE FROM WOUND, 20.0 SQ CM OR LESS",381.74,366,36.53,158.67,125.97,124.05,,226.92,,,188.95,,,,186.99,36.53,,,,,,,,,,,191.6,82.77,,,,,366,41.39,188.95,,,,Outpatient,,,,,,111.23,,,,,,
15,2,Loyola University Medical Center,97598,"REMOVAL OF TISSUE FROM WOUND, EACH ADDITIONAL 20.0 SQ CM",286,28.17,22.07,25.12,94.38,,,,,,,,,,,22.07,,,,,,,,,,,,28.17,,,,,,,,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97602,REMOVAL OF TISSUE FROM WOUND GRADUALLY,220,298.83,298.83,298.83,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.83,,,,Outpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,97605,"THERAPY PROCEDURE USING A SPECIAL BANDAGE AND VACUUM PUMP, SURFACE AREA 50.0 SQ CM OR LESS",6663.85,298.83,19.75,64.19,2199.07,298.83,,,,,,,,,19.75,23.23,,,,,,,,,,,,26.32,,,,,26.32,,,,,,Outpatient,,28.53,,,,26.32,,,,,,
